Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,16-06-2015,8004.2,8061.85,7952.35,8047.3,33.4,0.42,127809460,5923.8,22.3,3.42,1.48
CNX Nifty Junior,16-06-2015,18946.25,19065.45,18824.4,19027.05,118.55,0.63,54811967,2092.48,21.04,2.83,1.16
CNX 100,16-06-2015,8072.45,8128.1,8021.3,8114.5,36.25,0.45,182621427,8016.28,22.1,3.32,1.43
CNX 200,16-06-2015,4169.35,4196.45,4141.95,4189.75,18.05,0.43,386808932,10028.67,22.8,3.16,1.45
CNX 500,16-06-2015,6598.25,6636.3,6555.15,6627,26.35,0.4,504342956,11037.04,23.69,3.02,1.43
NIFTY Midcap 50,16-06-2015,3101.8,3126.6,3079.05,3119.25,20.2,0.65,148498359,1358.16,15.09,1.4,2.38
CNX Midcap,16-06-2015,12441.65,12500.75,12348.55,12476.85,43.35,0.35,185949237,2879.97,22.11,2.33,1.6
CNX Smallcap,16-06-2015,5131.35,5151.35,5087.75,5147.35,16.85,0.33,99634258,835.84,61.24,1.22,1.46
CNX Nifty Dividend,16-06-2015,-,-,-,41.11,0,-,-,-,-,-,-
CNX Auto,16-06-2015,8015.55,8116,7947.5,8090.85,94.65,1.18,20334544,1122.07,53.47,6.44,0.89
CNX Bank,16-06-2015,17368.45,17651.9,17293.45,17602.45,143.75,0.82,47541970,1693.78,18.48,2.63,1.05
CNX Energy,16-06-2015,8400.5,8464.45,8355.1,8452.2,33.95,0.4,26793359,817.32,13.7,1.52,2.08
CNX Finance,16-06-2015,7108.1,7179.85,7051.7,7157.9,16.9,0.24,44530235,1766.59,19.83,3.16,1.09
CNX FMCG,16-06-2015,18932.85,18991.8,18759.35,18954.85,19.1,0.1,9399429,461.71,37.13,12.53,1.47
CNX IT,16-06-2015,11111.8,11135.25,11046,11119.2,25.35,0.23,7153751,686.62,20.91,6.29,1.77
CNX Media,16-06-2015,2110.45,2144.8,2095.4,2138.7,24.6,1.16,6722785,145.81,59.66,5.11,0.79
CNX Metal,16-06-2015,2237.55,2241.8,2223.6,2238.8,4.85,0.22,32039746,587.63,12.4,1.11,4.4
CNX MNC,16-06-2015,9475.25,9543,9401.9,9517.95,31.6,0.33,6514748,459.88,44.78,7.03,1.04
CNX Pharma,16-06-2015,11490.35,11505.4,11383.75,11473.7,22.6,0.2,7636996,824.62,51,8.72,0.51
CNX PSU Bank,16-06-2015,3114.85,3179.75,3102.3,3168.1,47.55,1.52,33715432,577.42,11.12,0.99,1.65
CNX Realty,16-06-2015,174.55,175.65,172.3,174.9,0.2,0.11,70742463,228.69,26.35,0.85,1.16
CNX Consumption,16-06-2015,3348.15,3368.05,3322.9,3361.35,19.7,0.59,43598199,1721.84,28.73,5.27,1.08
CNX Commodities,16-06-2015,2545.35,2557.4,2529.1,2554.15,7.7,0.3,60571660,1799.45,14.99,1.57,2.71
CNX Dividend Opportunities,16-06-2015,1931.4,1950.55,1924.15,1947.75,14.5,0.75,75650995,1938.72,14.6,2.16,3.15
CNX Infrastructure,16-06-2015,3153.25,3172.6,3128.05,3165.1,11.8,0.37,87638934,1123.89,20.88,2.23,1.12
CNX PSE,16-06-2015,3445.05,3466.25,3431.65,3460.6,15.35,0.45,30033426,963.41,13.29,1.97,3.49
CNX Service Sector,16-06-2015,10314.4,10401.7,10255.5,10381.6,42.35,0.41,92177105,3337.82,19.15,3.23,1.42
CNX Nifty Shariah,16-06-2015,-,-,-,1794.63,5.39,0.3,22440040,1705.91,20.07,2.91,1.4
CNX 500 Shariah,16-06-2015,-,-,-,2089.9,6.08,0.29,70419061,3430.91,23.66,3.63,1.16
CNX Low Volatility,16-06-2015,-,-,-,7071.82,13.27,0.19,53047593,3627.89,25.82,4.44,1.4
CNX Alpha Index,16-06-2015,-,-,-,8576.94,62.87,0.74,52461301,1498.84,46.51,5.25,1.84
CNX High Beta,16-06-2015,-,-,-,1524.13,11.61,0.77,237084498,3252.99,14.22,0.76,1.71
CNX DEFTY,16-06-2015,-,-,-,4346.64,13.74,0.32,-,-,-,-,-
CNX 100 Equal Weight,16-06-2015,-,-,-,10075.17,51.86,0.52,182621427,8016.28,18.78,2.22,1.53
LIX 15,16-06-2015,3472.6,3496.55,3433.55,3488.8,16.6,0.48,58847332,1889.24,20.1,1.95,1.23
CPSE,16-06-2015,2387.55,2398.85,2378.4,2392.55,5.1,0.21,12770021,480.03,13.54,2.39,3.95
NV 20,16-06-2015,-,-,-,3658.52,26.02,0.72,64231241,2891,16.29,2.55,2.15
LIX15 Midcap,16-06-2015,-,-,-,2791.5,40.77,1.48,71134873,689.94,10,1.28,1.95
