Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,15-06-2015,7986.6,8057.7,7944.85,8013.9,31,0.39,137116389,6129.12,22.21,3.41,1.48
CNX Nifty Junior,15-06-2015,18910.65,19033.5,18864.15,18908.5,28.3,0.15,51960515,1680.66,20.9,2.81,1.16
CNX 100,15-06-2015,8055.1,8121.15,8018.55,8078.25,28.3,0.35,189076904,7809.78,22,3.3,1.43
CNX 200,15-06-2015,4160.4,4194.35,4142.1,4171.7,14.8,0.36,426373841,9520.32,22.7,3.15,1.46
CNX 500,15-06-2015,6584.7,6634.2,6558.6,6600.65,23.25,0.35,521419931,10549.85,23.59,3,1.43
NIFTY Midcap 50,15-06-2015,3094.45,3124.1,3088.75,3099.05,10.5,0.34,184566421,1240.6,14.99,1.39,2.4
CNX Midcap,15-06-2015,12447.35,12520,12413.35,12433.5,23.25,0.19,216777017,2404.29,22.03,2.33,1.6
CNX Smallcap,15-06-2015,5108.65,5152.95,5094.55,5130.5,36.6,0.72,116686659,878.11,61.03,1.21,1.47
CNX Nifty Dividend,15-06-2015,-,-,-,48.59,0,-,-,-,-,-,-
CNX Auto,15-06-2015,7939.95,8026.65,7919.4,7996.2,90.95,1.15,21460602,1077.06,52.85,6.36,0.9
CNX Bank,15-06-2015,17499.35,17579,17366.15,17458.7,-64.85,-0.37,51230225,1787.9,18.33,2.61,1.05
CNX Energy,15-06-2015,8400.6,8451.6,8352.1,8418.25,44.15,0.53,33951941,754.29,13.65,1.51,2.09
CNX Finance,15-06-2015,7113.2,7163.1,7089.8,7141,19.05,0.27,49543830,2005.13,19.78,3.15,1.09
CNX FMCG,15-06-2015,18833.05,19104.9,18731.6,18935.75,89.3,0.47,9782329,420.58,37.1,12.51,1.47
CNX IT,15-06-2015,11022.7,11170.05,10933.4,11093.85,44.5,0.4,7860544,847.6,20.86,6.27,1.77
CNX Media,15-06-2015,2081.3,2122.65,2073.2,2114.1,41.15,1.99,11348563,258.3,58.97,5.05,0.8
CNX Metal,15-06-2015,2257.7,2260.55,2230.95,2233.95,-13.25,-0.59,28440652,564.53,12.37,1.11,4.41
CNX MNC,15-06-2015,9483.9,9526.9,9431,9486.35,29.4,0.31,10291182,453.38,44.63,7.01,1.04
