Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,30-06-2015,8316.35,8378,8298.95,8368.5,50.1,.6,163366250,8425.52,23.19,3.48,1.44
CNX Nifty Junior,30-06-2015,19621.85,19832.2,19606.7,19825.45,237.25,1.21,75474315,2875.38,21.91,2.94,1.11
CNX 100,30-06-2015,8383.15,8449.3,8368.65,8440.95,58.3,.7,238840565,11300.89,22.99,3.39,1.39
CNX 200,30-06-2015,4325.8,4361,4320.95,4357.05,30.75,.71,482837720,13785.63,23.71,3.23,1.41
CNX 500,30-06-2015,6844.2,6900.05,6843.35,6897.2,53.25,.78,647930413,15503,24.65,3.09,1.38
NIFTY Midcap 50,30-06-2015,3182.35,3213.6,3182.35,3212.45,24.1,.76,174252547,1835.15,15.53,1.43,2.33
CNX Midcap,30-06-2015,12867.25,13020.6,12867.25,13009.65,146,1.13,215618462,3641.94,23.08,2.42,1.53
CNX Smallcap,30-06-2015,5259.2,5329.05,5259.2,5323.95,64.45,1.23,153807151,1065.07,64.33,1.24,1.19
CNX Nifty Dividend,30-06-2015,-,-,-,44.29,0,-,-,-,-,-,-
CNX Auto,30-06-2015,8328.45,8391.7,8301.15,8383.25,58.2,.7,30579544,1438.78,55.4,6.67,.86
CNX Bank,30-06-2015,18204.85,18342.5,18086.8,18296.1,54.85,.3,57085356,1978.5,19.21,2.58,1.06
CNX Energy,30-06-2015,8851.7,8905.05,8825.85,8892.95,38.1,.43,26760973,1029.54,14.41,1.6,1.92
CNX Finance,30-06-2015,7473.3,7523.85,7425.25,7508.15,27.95,.37,52611640,2250.66,20.8,3.14,1.08
CNX FMCG,30-06-2015,19806.55,20182.4,19806.55,20155.75,400.2,2.03,20225627,1008.77,39.49,11.98,1.43
CNX IT,30-06-2015,11101.6,11144.2,11016.75,11037.4,-96.25,-.86,20432617,1445.68,20.75,6.24,1.78
CNX Media,30-06-2015,2178.45,2242.05,2178.45,2237.85,57.1,2.62,16201190,338.58,62.42,5.07,.79
CNX Metal,30-06-2015,2249.95,2292.6,2249.95,2287.3,41.5,1.85,34366527,796.63,12.67,1.14,4.37
CNX MNC,30-06-2015,9882.15,9999.35,9881.9,9983.95,131,1.33,10063969,835.72,46.98,7.34,1.02
CNX Pharma,30-06-2015,11949.25,12226.75,11936,12202.55,276.15,2.32,11240321,1282.19,54.24,9.28,.48
CNX PSU Bank,30-06-2015,3193.45,3231.75,3180.35,3228.2,22.95,.72,41162788,747.24,11.33,.99,1.72
