Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,25-03-2013,5707.3,5718.4,5624.4,5633.85,-17.5,-.31,150388821,5683.44,17.41,2.98,1.47
CNX Nifty Junior,25-03-2013,11101.4,11229.6,10977.65,11022.85,-68.3,-.62,111235623,1755.02,16.54,2.06,1.44
CNX 100,25-03-2013,5590.6,5606.6,5512.35,5523.4,-19.7,-.36,261624444,7438.46,17.28,2.8,1.46
CNX 200,25-03-2013,2853.55,2864.2,2816.6,2822.05,-9.4,-.33,486475053,8885.95,17.05,2.59,1.48
CNX 500,25-03-2013,4436.1,4453.65,4382.5,4390.3,-14.2,-.32,593864153,9527.23,16.91,2.42,1.5
NIFTY Midcap 50,25-03-2013,1915.85,1948.1,1890.6,1897.9,-14.2,-.74,196904673,1390.29,11.51,1.15,1.77
CNX Midcap,25-03-2013,7320.25,7426.15,7286.15,7304.2,-13.05,-.18,250711959,1705.17,16.44,1.63,1.71
CNX Smallcap,25-03-2013,3102.75,3129.85,3080.2,3088.45,-1.1,-.04,67673576,474.47,31.49,1.17,1.5
CNX Nifty Dividend,25-03-2013,-,-,-,87.84,0,-,-,-,-,-,-
CNX Auto,25-03-2013,4313.75,4324,4233.45,4247.9,-37.05,-.86,19413677,522.5,20.79,3.88,1.7
CNX Bank,25-03-2013,11327.4,11372.8,11097.95,11125.65,-78.4,-.7,21007738,1703.75,13.29,2.27,1.32
CNX Energy,25-03-2013,7722.95,7782.65,7621.35,7659.95,42.8,.56,38726954,896.75,11.71,1.73,1.68
CNX Finance,25-03-2013,4700.15,4717.3,4616.7,4629.6,-8.6,-.19,41462496,2270.53,15.49,2.73,1.32
CNX FMCG,25-03-2013,15165.15,15241.8,15028.45,15054.15,-73.9,-.49,14817260,685.98,33.55,11.73,1.33
CNX IT,25-03-2013,7113.05,7131.9,7072.75,7105.95,-13.85,-.19,11821166,613.47,19.04,5.7,1.58
CNX Media,25-03-2013,1610.15,1630.4,1602.4,1608.35,9.45,.59,12700574,166.4,38.1,4.87,.96
CNX Metal,25-03-2013,2247.35,2254.2,2188.6,2193.4,-25,-1.13,29144031,483.96,9.7,.94,2.39
CNX MNC,25-03-2013,5112.5,5140.6,5049.7,5061,-17.7,-.35,10834630,393.92,26.5,4.28,1.39
CNX Pharma,25-03-2013,5997.05,5997.4,5926.45,5939.75,-10,-.17,5434247,353.66,32.33,5.16,.79
CNX PSU Bank,25-03-2013,3097.55,3115.75,3000.1,3013.25,-44.9,-1.47,10452254,674.4,6.65,1.12,2.56
CNX Realty,25-03-2013,226.25,233.2,224.85,226.15,2.1,.94,76287493,558.47,24.74,.9,.57
CNX Consumption,25-03-2013,2193.75,2202.6,2167.6,2172.25,-11.15,-.51,52359670,1568.84,24.19,3.83,1.23
CNX Commodities,25-03-2013,2201.2,2215.6,2172.85,2177.05,2,.09,88522353,1691.18,13.86,1.44,1.96
CNX Dividend Opportunities,25-03-2013,1575.9,1589.25,1561.05,1564.9,-1.95,-.12,68043670,1464.92,11.61,2.1,2.69
CNX Infrastructure,25-03-2013,2226.45,2236.8,2182.05,2189.7,-11.4,-.52,135330716,1216.25,14.71,1.73,1.42
CNX PSE,25-03-2013,2707.65,2751.1,2698,2705.35,27.55,1.03,58513039,915.44,9.79,1.77,2.95
CNX Service Sector,25-03-2013,6962.5,6979.8,6862.9,6880.9,-21,-.3,89241271,3447.41,15.89,2.78,1.43
CNX Nifty Shariah,25-03-2013,-,-,-,1250.5,-.98,-.08,32184114,1819.57,17.87,3.53,1.54
CNX 500 Shariah,25-03-2013,-,-,-,1317.33,-1.95,-.15,93038130,2562.45,18.31,3.62,1.52
S&P ESG India,25-03-2013,-,-,-,3494.09,-10.38,-.3,-,-,-,-,-
CNX Low Volatility,25-03-2013,-,-,-,4328.62,-1.35,-.03,66678248,2804.63,18.92,3.3,1.53
CNX Alpha Index,25-03-2013,-,-,-,4395.17,-8.45,-.19,46083977,1841.8,21.2,2.89,.64
CNX High Beta,25-03-2013,-,-,-,1244.83,-7.23,-.58,319931968,3084.05,20.42,.76,1.49
