Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,14-03-2013,5845.95,5920.15,5791.75,5908.95,57.75,.99,149008437,7204.09,18.26,3.13,1.4
CNX Nifty Junior,14-03-2013,11586.05,11703.4,11468.65,11696.55,111.05,.96,84879265,1725.16,17.55,2.19,1.36
CNX 100,14-03-2013,5742.3,5812.45,5689.45,5803.15,56.5,.98,233887702,8929.25,18.15,2.94,1.39
CNX 200,14-03-2013,2940.95,2975.5,2913.2,2971.25,28.3,.96,491005234,10682,17.93,2.72,1.41
CNX 500,14-03-2013,4582.15,4631.45,4540.4,4625.75,40.75,.89,581968423,11334.56,17.79,2.55,1.43
NIFTY Midcap 50,14-03-2013,2067.5,2105.3,2045.9,2103.15,35.8,1.73,185522590,1548.19,12.76,1.27,1.6
CNX Midcap,14-03-2013,7728.4,7793.8,7647.55,7789.1,61,.79,253424686,1897.16,17.33,1.73,1.66
CNX Smallcap,14-03-2013,3318.35,3327.05,3282.15,3321.35,4.05,.12,58036480,509.78,33.87,1.26,1.4
CNX Nifty Dividend,14-03-2013,-,-,-,83.17,0,-,-,-,-,-,-
CNX Auto,14-03-2013,4509.2,4541.5,4459.15,4534.75,13.9,.31,21634482,715.33,22.19,4.15,1.6
CNX Bank,14-03-2013,11772.45,12058.55,11555.45,12020.75,243.25,2.07,29589366,2818.97,14.36,2.46,1.22
CNX Energy,14-03-2013,8028.05,8141.7,7980.8,8124.2,87.15,1.08,26366658,710.66,12.42,1.83,1.58
CNX Finance,14-03-2013,4829.15,4936.85,4752.3,4920.1,85.85,1.78,47422902,3300.46,16.46,2.9,1.24
CNX FMCG,14-03-2013,15048.7,15176.15,14980.7,15117.1,64.95,.43,16471299,793.8,33.69,11.78,1.32
CNX IT,14-03-2013,7180.95,7242,7131.95,7212.4,42,.59,11238796,800.87,19.32,5.79,1.56
CNX Media,14-03-2013,1648.3,1686.5,1630.35,1680.85,33.6,2.04,16047334,204.21,39.81,5.09,.92
CNX Metal,14-03-2013,2378.75,2399.8,2353.7,2396.95,15.95,.67,27582481,453.35,10.6,1.03,2.19
CNX MNC,14-03-2013,5166.45,5242.25,5157.95,5231.9,62.8,1.21,12433098,525.52,27.4,4.43,1.35
CNX Pharma,14-03-2013,5994.55,6009.25,5960.35,5989.65,3.75,.06,5159438,319.3,32.6,5.2,.78
CNX PSU Bank,14-03-2013,3235.5,3331.8,3203.55,3324.1,86,2.66,19699517,1141.64,7.33,1.24,2.32
CNX Realty,14-03-2013,264.4,270.75,261.6,270.05,5.4,2.04,81045500,506.88,29.54,1.07,.48
CNX Consumption,14-03-2013,2238.85,2256.75,2222.6,2254.15,12.85,.57,72277682,2056.89,25.1,3.97,1.19
CNX Commodities,14-03-2013,2318.85,2342.1,2301.2,2339.5,18.75,.81,71418994,1375.21,14.89,1.55,1.83
CNX Dividend Opportunities,14-03-2013,1625.9,1640,1614,1638.7,12.05,.74,74739830,1755.3,12.2,2.22,2.57
CNX Infrastructure,14-03-2013,2370.45,2404.45,2350.1,2399.2,24.05,1.01,103850688,1317.16,16.12,1.9,1.29
CNX PSE,14-03-2013,2870.65,2895.45,2860,2891.8,18.1,.63,40695652,689.43,10.47,1.89,2.76
CNX Service Sector,14-03-2013,7151.35,7259.2,7061.65,7242.8,87.55,1.22,96973745,4715.66,16.72,2.92,1.36
CNX Nifty Shariah,14-03-2013,-,-,-,1291.14,10.15,.79,34512907,2286.27,18.45,3.64,1.5
CNX 500 Shariah,14-03-2013,-,-,-,1360.21,8,.59,69335543,2987.95,18.91,3.73,1.47
S&P ESG India,14-03-2013,-,-,-,3715.66,35.04,.95,-,-,-,-,-
CNX Low Volatility,14-03-2013,-,-,-,4448.01,4.02,.09,58783623,3096.28,19.44,3.39,1.49
CNX Alpha Index,14-03-2013,-,-,-,4610.13,22.6,.49,57855601,2098.66,22.54,3.53,.67
CNX High Beta,14-03-2013,-,-,-,1433.76,22.72,1.61,318133259,3738.94,23.51,.88,1.29
