Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,21-03-2013,5705.9,5757.75,5647.95,5658.75,-35.65,-.63,179177573,7053.93,17.49,3,1.46
CNX Nifty Junior,21-03-2013,11179.6,11306.1,11074.4,11094.8,-80.6,-.72,98082267,2184.91,16.65,2.08,1.43
CNX 100,21-03-2013,5595.2,5647.65,5539.45,5549.55,-35.7,-.64,277259840,9238.84,17.36,2.81,1.46
CNX 200,21-03-2013,2860.55,2886.2,2830.65,2835.55,-20.4,-.71,569293773,10927.81,17.13,2.6,1.47
CNX 500,21-03-2013,4452.65,4489.3,4407.45,4413.5,-32.55,-.73,661077842,11591.11,16.99,2.44,1.49
NIFTY Midcap 50,21-03-2013,1958.7,1974.9,1912.15,1916.65,-40.5,-2.07,224598954,1747.91,11.62,1.16,1.76
CNX Midcap,21-03-2013,7428.45,7473.1,7328.65,7336.5,-90.55,-1.22,280250176,1992.44,16.52,1.64,1.7
CNX Smallcap,21-03-2013,3153.5,3178.85,3103.8,3107.65,-44.85,-1.42,75247039,512.93,31.69,1.17,1.49
CNX Nifty Dividend,21-03-2013,-,-,-,85.64,0,-,-,-,-,-,-
CNX Auto,21-03-2013,4370.55,4370.55,4262.75,4283.1,-90.1,-2.06,23442593,771.26,20.96,3.92,1.69
CNX Bank,21-03-2013,11285.65,11512.1,11209.65,11238.35,-16.5,-.15,27651331,2352.8,13.43,2.3,1.31
CNX Energy,21-03-2013,7751.15,7807.1,7592.05,7629.9,-114.65,-1.48,34299065,791.09,11.66,1.72,1.69
CNX Finance,21-03-2013,4638.8,4754.8,4634.35,4644.85,16.2,.35,51859083,2928.06,15.54,2.74,1.32
CNX FMCG,21-03-2013,15259.75,15304.6,15120.95,15145.35,-111.9,-.73,19742587,974.38,33.75,11.8,1.32
CNX IT,21-03-2013,7186.35,7220.05,7157.1,7168.05,9.8,.14,9316043,728.33,19.21,5.75,1.57
CNX Media,21-03-2013,1604.5,1624.95,1567.15,1572.6,-30.65,-1.91,13204015,248.33,37.25,4.76,.98
CNX Metal,21-03-2013,2241.95,2274.45,2210.15,2214.7,-23,-1.03,26902017,468.24,9.8,.95,2.37
CNX MNC,21-03-2013,5161.85,5197.65,5065.85,5083.45,-81.9,-1.59,12294145,496.4,26.62,4.3,1.39
CNX Pharma,21-03-2013,6031.15,6053.35,5966.25,5980.3,-46.5,-.77,5850013,365.66,32.55,5.19,.78
CNX PSU Bank,21-03-2013,3112.8,3141.25,3036.55,3050.9,-56.8,-1.83,20010002,1101.68,6.73,1.14,2.53
CNX Realty,21-03-2013,235.65,237.85,226.75,227.55,-7.7,-3.27,108034512,647.59,24.89,.9,.57
CNX Consumption,21-03-2013,2202.1,2217.1,2176.2,2182.1,-15.45,-.7,82075060,2477,24.29,3.84,1.22
CNX Commodities,21-03-2013,2205.35,2222.3,2167.55,2171.8,-33.75,-1.53,90303801,1676.52,13.82,1.44,1.97
CNX Dividend Opportunities,21-03-2013,1581.8,1589.8,1550.35,1553.75,-27.4,-1.73,77777818,1752.05,11.52,2.09,2.71
CNX Infrastructure,21-03-2013,2243.85,2272,2197.5,2202.15,-32,-1.43,148249679,1581.35,14.8,1.74,1.41
CNX PSE,21-03-2013,2716.3,2735.7,2682.85,2688.45,-28.35,-1.04,51715598,760.53,9.73,1.76,2.97
CNX Service Sector,21-03-2013,6922.6,7044.1,6904.3,6915.9,14.85,.22,111321740,4545.61,15.97,2.79,1.43
CNX Nifty Shariah,21-03-2013,-,-,-,1253.08,-10.98,-.87,34148148,2127.96,17.91,3.54,1.54
CNX 500 Shariah,21-03-2013,-,-,-,1322.01,-10.81,-.81,84363255,2908.78,18.38,3.63,1.52
S&P ESG India,21-03-2013,-,-,-,3494.76,-38.68,-1.09,-,-,-,-,-
CNX Low Volatility,21-03-2013,-,-,-,4336.76,-37.64,-.86,63681035,2886.89,18.96,3.31,1.53
CNX Alpha Index,21-03-2013,-,-,-,4451.94,-29.17,-.65,60042955,2264.82,21.48,2.93,.63
CNX High Beta,21-03-2013,-,-,-,1250.46,-34.67,-2.7,388183033,4076.08,20.51,.76,1.48
